id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
134461.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Renk,SS0711,2,945,2024-09-30T00:00:00,2024,9,15,Conflict,,,Jonglei,SS03,BA,Active
134510.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Tambura,SS1009,2,6665,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
134769.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial East,SS0801,2,29,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Northern,UGA03,BA,Active
134729.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil South,SS0504,2,416,2024-09-30T00:00:00,2024,9,15,Conflict,,,Not available,Not available,BA,Active
134743.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj East,SS0803,2,113,2024-09-30T00:00:00,2024,9,15,Conflict,,,Unity,SS06,BA,Active
135215.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,Benishangul-Gumuz,ET06,BA,Active
135296.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,7,2024-09-30T00:00:00,2024,9,15,Conflict,,,Nairobi,KEN47,BA,Active
135310.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,143,2024-09-30T00:00:00,2024,9,15,Conflict,,,Gambela,ET12,BA,Active
134940.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,2,2024-09-30T00:00:00,2024,9,15,Other reason,,,South Darfur,SD03,BA,Active
134809.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ezo,SS1001,2,20,2024-09-30T00:00:00,2024,9,15,Conflict,,,Bangui,CAF71,BA,Active
133603.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,10,2024-09-30T00:00:00,2024,9,15,Other reason,,,Unity,SS06,BA,Active
134272.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Koch,SS0603,2,12,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Northern,SD17,BA,Active
134280.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,1483,2024-09-30T00:00:00,2024,9,15,Other reason,,,Upper Nile,SS07,BA,Active
133948.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek East,SS0404,2,10,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,North Darfur,SD02,BA,Active
134027.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil Centre,SS0501,2,14,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Khartoum,SD01,BA,Active
134120.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,12,2024-09-30T00:00:00,2024,9,15,Other reason,,,Upper Nile,SS07,BA,Active
134131.0,Mobility Tracking,South Sudan,SSD,Western Bahr el Ghazal,SS09,Raja,SS0902,2,1414,2024-09-30T00:00:00,2024,9,15,Conflict,,,Western Bahr el Ghazal,SS09,BA,Active
134177.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil South,SS0504,2,1676,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Warrap,SS08,BA,Active
134228.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nzara,SS1008,2,235,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Western Equatoria,SS10,BA,Active
133523.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kiambu,KEN22,BA,Active
133486.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,186,2024-09-30T00:00:00,2024,9,15,Other reason,,,Addis Ababa,ET14,BA,Active
133431.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,3,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central Darfur,SD06,BA,Active
133209.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Canal/Pigi,SS0304,2,134,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,UGA03,BA,Active
133262.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,12,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Eastern Equatoria,SS02,BA,Active
133264.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,1620,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central Equatoria,SS01,BA,Active
133382.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,22,2024-09-30T00:00:00,2024,9,15,Other reason,,,Aj Jazirah,SD15,BA,Active
133391.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,10,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sennar,SD14,BA,Active
133401.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,18,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Wajir,KEN08,BA,Active
135569.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,18,2024-09-30T00:00:00,2024,9,15,Conflict,,,Nakuru,KEN32,BA,Active
135607.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,14,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,SD17,BA,Active
135628.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Duk,SS0305,2,684,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central Equatoria,SS01,BA,Active
134341.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Abiemnhom,SS0601,2,160,2024-09-30T00:00:00,2024,9,15,Conflict,,,Aj Jazirah,SD15,BA,Active
135176.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,15,2024-09-30T00:00:00,2024,9,15,Conflict,,,Homa Bay,KEN43,BA,Active
135193.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial West,SS0802,2,8904,2024-09-30T00:00:00,2024,9,15,Conflict,,,Warrap,SS08,BA,Active
135455.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj North,SS0804,2,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Warrap,SS08,BA,Active
135412.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,6,2024-09-30T00:00:00,2024,9,15,Conflict,,,Mbomou,CAF62,BA,Active
135971.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,157,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Turkana,KEN23,BA,Active
135897.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,87,2024-09-30T00:00:00,2024,9,15,Conflict,,,Turkana,KEN23,BA,Active
135691.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Baliet,SS0701,2,334,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
135715.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,19452,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lakes,SS04,BA,Active
135771.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,22,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Vakaga,CAF53,BA,Active
136354.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,4,2024-09-30T00:00:00,2024,9,15,Other reason,,,Kakamega,KEN37,BA,Active
136317.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Guit,SS0602,2,18551,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Unity,SS06,BA,Active
136745.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,10785,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
136541.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,10,2024-09-30T00:00:00,2024,9,15,Other reason,,,Upper Nile,SS07,BA,Active
136595.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,2291,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Jonglei,SS03,BA,Active
136943.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,224,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Aj Jazirah,SD15,BA,Active
137065.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,3,2024-09-30T00:00:00,2024,9,15,Other reason,,,Khartoum,SD01,BA,Active
137120.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayendit,SS0605,2,4,2024-09-30T00:00:00,2024,9,15,Conflict,,,Turkana,KEN23,BA,Active
137252.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Lafon,SS0206,2,95,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Turkana,KEN23,BA,Active
132211.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,62,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central,UGA01,BA,Active
132246.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,167,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Amhara,ET03,BA,Active
131941.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,6,2024-09-30T00:00:00,2024,9,15,Conflict,,,Eastern,UGA02,BA,Active
129667.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,37,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sennar,SD14,BA,Active
131566.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,2,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kisii,KEN45,BA,Active
131712.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,7,2024-09-30T00:00:00,2024,9,15,Other reason,,,Vakaga,CAF53,BA,Active
131384.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,355,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Gambela,ET12,BA,Active
131311.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Panyikang,SS0710,2,3157,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
131317.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Lafon,SS0206,2,16,2024-09-30T00:00:00,2024,9,15,Conflict,,,Tigray,ET01,BA,Active
131081.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,9,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Lamu,KEN05,BA,Active
132795.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Renk,SS0711,2,210,2024-09-30T00:00:00,2024,9,15,Other reason,,,White Nile,SD09,BA,Active
132926.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nzara,SS1008,2,24,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,UGA03,BA,Active
132951.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,5,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Nairobi,KEN47,BA,Active
132978.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil Centre,SS0501,2,11,2024-09-30T00:00:00,2024,9,15,Other reason,,,Central Equatoria,SS01,BA,Active
133026.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Maban,SS0705,2,760,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
133035.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,321,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,River Nile,SD16,BA,Active
133077.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,1199,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
132635.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,11,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kilifi,KEN03,BA,Active
132663.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,114,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,White Nile,SD09,BA,Active
132358.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nzara,SS1008,2,15,2024-09-30T00:00:00,2024,9,15,Other reason,,,Central Equatoria,SS01,BA,Active
132385.0,Mobility Tracking,South Sudan,SSD,Western Bahr el Ghazal,SS09,Jur River,SS0901,2,2229,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Western Bahr el Ghazal,SS09,BA,Active
132287.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Twic,SS0806,2,50,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Not available,Not available,BA,Active
132290.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Longochuk,SS0703,2,17,2024-09-30T00:00:00,2024,9,15,Conflict,,,Afar,ET02,BA,Active
130923.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol East,SS0407,2,192,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central Equatoria,SS01,BA,Active
130542.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,3073,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Jonglei,SS03,BA,Active
130789.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,6,2024-09-30T00:00:00,2024,9,15,Other reason,,,Lakes,SS04,BA,Active
130825.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,1,2024-09-30T00:00:00,2024,9,15,Other reason,,,Warrap,SS08,BA,Active
130472.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,7,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Baringo,KEN30,BA,Active
129896.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,331,2024-09-30T00:00:00,2024,9,15,Other reason,,,Jonglei,SS03,BA,Active
129909.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,18,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lamu,KEN05,BA,Active
129921.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayendit,SS0605,2,5,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,South Kordofan,SD07,BA,Active
130162.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Twic East,SS0310,2,281,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Khartoum,SD01,BA,Active
130182.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ezo,SS1001,2,43,2024-09-30T00:00:00,2024,9,15,Other reason,,,Western Equatoria,SS10,BA,Active
130195.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Magwi,SS0207,2,63,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,SD17,BA,Active
130391.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,102,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Central Equatoria,SS01,BA,Active
130408.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,287,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Northern,UGA03,BA,Active
130356.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,108,2024-09-30T00:00:00,2024,9,15,Conflict,,,Baringo,KEN30,BA,Active
130369.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Renk,SS0711,2,7,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Blue Nile,SD08,BA,Active
129192.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,134,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sennar,SD14,BA,Active
129220.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,22,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,White Nile,SD09,BA,Active
129242.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,599,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
129099.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,15,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,North Kordofan,SD13,BA,Active
128804.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj East,SS0803,2,3,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Baringo,KEN30,BA,Active
128838.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,4175,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lakes,SS04,BA,Active
128936.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,4,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Aj Jazirah,SD15,BA,Active
129818.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek Centre,SS0403,2,488,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
129495.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial West,SS0802,2,1723,2024-09-30T00:00:00,2024,9,15,Conflict,,,Not available,Not available,BA,Active
129436.0,Mobility Tracking,South Sudan,SSD,Western Bahr el Ghazal,SS09,Wau,SS0903,2,2862,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
129369.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil Centre,SS0501,2,22,2024-09-30T00:00:00,2024,9,15,Conflict,,,North Kordofan,SD13,BA,Active
129381.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,890,2024-09-30T00:00:00,2024,9,15,Conflict,,,Blue Nile,SD08,BA,Active
149440.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,252,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central,UGA01,BA,Active
150762.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,244,2024-09-30T00:00:00,2024,9,15,Conflict,,,Gambela,ET12,BA,Active
148338.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,37,2024-09-30T00:00:00,2024,9,15,Other reason,,,Jonglei,SS03,BA,Active
150982.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Fashoda,SS0702,2,3,2024-09-30T00:00:00,2024,9,15,Conflict,,,South Kordofan,SD07,BA,Active
150984.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Lafon,SS0206,2,240,2024-09-30T00:00:00,2024,9,15,Conflict,,,Turkana,KEN23,BA,Active
150847.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Koch,SS0603,2,4,2024-09-30T00:00:00,2024,9,15,Other reason,,,Turkana,KEN23,BA,Active
150888.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,10,2024-09-30T00:00:00,2024,9,15,Conflict,,,Addis Ababa,ET14,BA,Active
150797.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,11,2024-09-30T00:00:00,2024,9,15,Conflict,,,Eastern,UGA02,BA,Active
145466.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial East,SS0801,2,3249,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Warrap,SS08,BA,Active
145276.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,759,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
146740.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,378,2024-09-30T00:00:00,2024,9,15,Other reason,,,Upper Nile,SS07,BA,Active
146742.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Pochalla,SS0309,2,833,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Jonglei,SS03,BA,Active
146809.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,36,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Khartoum,SD01,BA,Active
146849.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Fashoda,SS0702,2,14,2024-09-30T00:00:00,2024,9,15,Conflict,,,Sennar,SD14,BA,Active
146876.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,888,2024-09-30T00:00:00,2024,9,15,Conflict,,,White Nile,SD09,BA,Active
146880.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,207,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Kakamega,KEN37,BA,Active
148027.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,20,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kajiado,KEN34,BA,Active
148087.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol East,SS0407,2,5,2024-09-30T00:00:00,2024,9,15,Conflict,,,Nairobi,KEN47,BA,Active
148098.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Koch,SS0603,2,90,2024-09-30T00:00:00,2024,9,15,Conflict,,,Turkana,KEN23,BA,Active
148149.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Terekeka,SS0105,2,120,2024-09-30T00:00:00,2024,9,15,Conflict,,,Jonglei,SS03,BA,Active
148158.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,14,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Sennar,SD14,BA,Active
148180.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,90,2024-09-30T00:00:00,2024,9,15,Conflict,,,Warrap,SS08,BA,Active
146576.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,45,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Not available,Not available,BA,Active
146939.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,251,2024-09-30T00:00:00,2024,9,15,Other reason,,,Northern,UGA03,BA,Active
146959.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Baliet,SS0701,2,49,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Khartoum,SD01,BA,Active
147902.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,161,2024-09-30T00:00:00,2024,9,15,Conflict,,,Jonglei,SS03,BA,Active
145418.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,81,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,South Kordofan,SD07,BA,Active
145356.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,41,2024-09-30T00:00:00,2024,9,15,Conflict,,,Unity,SS06,BA,Active
143952.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta South,SS0205,2,18,2024-09-30T00:00:00,2024,9,15,Conflict,,,Machakos,KEN16,BA,Active
145144.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Maridi,SS1003,2,41,2024-09-30T00:00:00,2024,9,15,Other reason,,,Western Equatoria,SS10,BA,Active
140618.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil Centre,SS0501,2,725,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Northern Bahr el Ghazal,SS05,BA,Active
142387.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,20,2024-09-30T00:00:00,2024,9,15,Other reason,,,Basse-Kotto,CAF61,BA,Active
140957.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,23,2024-09-30T00:00:00,2024,9,15,Conflict,,,Lakes,SS04,BA,Active
140882.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Juba,SS0101,2,1898,2024-09-30T00:00:00,2024,9,15,Conflict,,,Not available,Not available,BA,Active
141123.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Yambio,SS1010,2,115,2024-09-30T00:00:00,2024,9,15,Conflict,,,Haut-Uele,COD53,BA,Active
141157.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,1964,2024-09-30T00:00:00,2024,9,15,Conflict,,,Central Equatoria,SS01,BA,Active
141185.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial West,SS0802,2,223,2024-09-30T00:00:00,2024,9,15,Conflict,,,Kassala,SD11,BA,Active
140793.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,983,2024-09-30T00:00:00,2024,9,15,Conflict,,,Unity,SS06,BA,Active
140451.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nzara,SS1008,2,12,2024-09-30T00:00:00,2024,9,15,Conflict,,,Haut-Katanga,COD71,BA,Active
140487.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,2,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Busia,KEN40,BA,Active
140300.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,1505,2024-09-30T00:00:00,2024,9,15,Conflict,,,Khartoum,SD01,BA,Active
140316.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,East Darfur,SD05,BA,Active
140598.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol East,SS0407,2,51,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Nairobi,KEN47,BA,Active
140507.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Pibor,SS0308,2,105,2024-09-30T00:00:00,2024,9,15,Conflict,,,Turkana,KEN23,BA,Active
139429.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Lafon,SS0206,2,46,2024-09-30T00:00:00,2024,9,15,Natural disaster,,,Eastern,UGA02,BA,Active
139502.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ibba,SS1002,2,2,2024-09-30T00:00:00,2024,9,15,Conflict,,,Northern,UGA03,BA,Active
139513.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,14,2024-09-30T00:00:00,2024,9,15,Conflict,,,Western,UGA04,BA,Active
139398.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Budi,SS0201,2,2027,2024-09-30T00:00:00,2024,9,15,No reason for displacement reported,,,Not available,Not available,BA,Active
